频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,检测次数,动态级别,平均抓帧时间,抓帧失败次数,出现最多次数phash的次数,出现最多次数的phash值
ABC TV NT (720p),https://c.mjh.nz/abc-nt.m3u8,ABCTV.au@NT,,,,https://i.imgur.com/DPVQSjM.png,General,1280x720,iptv-org-all.txt,836,200,成功,h264,1280x720,25.0,有音频,8.573,16,408,7.609478446333355,0,1,d88bd06627763333
48 Hours,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e925bc68d18a00077bb990/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c78ce00-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d510e704-124c-497f-89cb-732e27dd295a,48Hours.us@SD,,,,https://i.imgur.com/Q7THHhX.png,Series,426x240,iptv-org-all.txt,79,200,成功,h264,426x240,30.0,有音频,2.111,16,204,2.2313562156667026,0,6,cdc36763d91a303c
Ame 47 (576p),https://ss2.tvrdomi.com:1936/ame47/ame47/playlist.m3u8,Ame47.do@SD,,,,https://i.imgur.com/MUEbjeP.png,General,720x480,iptv-org-all.txt,1332,200,成功,h264,720x480,30.0,有音频,2.844,14,74,2.1632595750000214,0,3,9361259c69975ace
AMG TV (1080p),https://2-fss-2.streamhoster.com/pl_138/201660-1270634-1/playlist.m3u8,AMGTV.us@SD,,,,https://i.imgur.com/m5Anun9.png,Family,1920x1080,iptv-org-all.txt,110,200,成功,h264,1920x1080,,有音频,0.722,16,241,0.8740417193333391,0,3,feee63971c108f20
Afghanistan International (720p),https://hls.afintl.com/hls/stream.m3u8,AfghanistanInternational.uk@SD,,,,https://i.imgur.com/r8MmFRX.png,News,1280x720,iptv-org-all.txt,1708,200,成功,h264,1280x720,25.0,有音频,3.067,16,281,4.363401962666633,0,3,87a69a8b699e58a3
Africanews English,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/africanews/africanews-en.m3u8,AfricanewsEnglish.fr@SD,,,,https://i.imgur.com/5UxU4zc.png,News,1280x720,iptv-org-all.txt,1038,200,成功,h264,1280x720,25.0,有音频,8.353,16,408,8.656133612999989,0,1,dafca183be3b2062
Arirang TV UN (1080p),https://amdlive-ch02-ctnd-com.akamaized.net/arirang_2ch/smil:arirang_2ch.smil/playlist.m3u8,ArirangUN.kr@SD,,,,https://i.imgur.com/Jdy3WNm.png,News,1920x1080,iptv-org-all.txt,891,200,成功,h264,1920x1080,29.97002997002997,有音频,6.599,16,393,3.409603269999972,0,2,dc28f3728cdc01f3
6PR Perth (1080p),https://6prlive.akamaized.net/hls/live/2033806/6PR/index.m3u8,6PR.au@SD,,,,https://i.imgur.com/Q9iCxg1.png,News,,iptv-org-all.txt,736,200,成功,h264,,,有音频,13.227,15,299,9.090911953333375,0,5,eeb1e41a4ace916c
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8,,,,,,浙江,1280x720,zbefine.txt,358,200,成功,h264,1280x720,25.0,有音频,3.276,16,408,2.2728227323333385,0,16,f99312ce4cec4c71
6 Wise Tv (720p),https://live.enhdtv.com:8081/8150/index.m3u8,6WiseTv.us@SD,,,,https://jrlist70.pages.dev/list/wise.png,Family,1280x720,iptv-org-all.txt,268,200,成功,h264,1280x720,30.0,有音频,1.085,16,40,1.9375585446666719,0,24,94f44bc33393968e
AraBel,https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/arabel.m3u8,AraBel.fr@SD,,,,https://www.arabel.fm/wp-content/uploads/2021/10/Logo-AraBel.png,Undefined,320x184,iptv-org-all.txt,771,200,成功,h264,320x184,25.0,有音频,1.196,16,317,1.2332791546666613,0,2,dcdcf273c88c2133
30A Sidewalks (720p),https://30a-tv.com/sidewalks.m3u8,30ASidewalks.us@SD,,,,https://i.imgur.com/HSdwqZN.png,Entertainment,1280x720,iptv-org-all.txt,152,200,成功,h264,1280x720,29.97002997002997,有音频,3.331,16,326,3.6765857199999723,0,2,b3b25825f259a55a
ABN Son of God,https://mediaserver.abnvideos.com/streams/son_of_god_.m3u8,,,,,,Undefined,560x420,iptv-org-all.txt,60,200,成功,h264,560x420,24.0,有音频,1.218,16,148,1.7609757496666891,0,3,df2f3cc0c3394668
Al Ghad TV (1080p),https://eazyvwqssi.erbvr.com/alghadtv/alghadtv.m3u8,AlGhadTV.eg@SD,,,,https://i.imgur.com/ga6NXb9.png,News,640x360,iptv-org-all.txt,605,200,成功,h264,640x360,25.0,有音频,10.686,16,394,11.90342790466669,0,2,f2d30cb8af0ddc03
6 TV Telugu (720p),https://cdn-1.pishow.tv/live/232/master.m3u8,6TVTelugu.in@SD,,,,https://i.imgur.com/l3EcRnZ.png,News,424x240,iptv-org-all.txt,246,200,成功,h264,424x240,25.0,有音频,10.803,16,408,11.815484831000012,0,1,afd68a29a06fd09c
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8,,,,,,浙江,1280x720,zbefine.txt,1007,200,成功,h264,1280x720,25.0,有音频,1.918,16,408,3.0085748376667047,0,5,c92e91e43cd1538f
Al Hayat TV (720p),https://cdn3.wowza.com/5/OE5HREpIcEkySlNT/alhayat-live/ngrp:livestream_all/playlist.m3u8,AlHayatTV.us@SD,,,,https://i.imgur.com/M8ZuzeB.png,Religious,284x160,iptv-org-all.txt,679,200,成功,h264,284x160,25.0,有音频,4.817,16,184,3.6287363423333168,0,3,cbdb3d2ec2a2648a
Africanews,https://c3c275b999764df8a2dd55ffe2996818.mediatailor.eu-west-1.amazonaws.com/v1/master/0547f18649bd788bec7b67b746e47670f558b6b2/production-LiveChannel-6576/bitok/eyJzdGlkIjoiOTU0NDAyODQtOTU0My00Yzc2LThmZjQtNDRhY2YwYmQxYTYwIiwibWt0IjoicGwiLCJjaCI6NjYwNiwicHRmIjo1fQ==/26036/africanews-en.m3u8,AfricanewsEnglish.fr@Poland,,,,https://i.imgur.com/5UxU4zc.png,News,1280x720,iptv-org-all.txt,1274,200,成功,h264,1280x720,25.0,有音频,10.578,16,408,10.761058457666687,0,1,c024b7d3c9c8f2e3
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8,,,,,,浙江,1280x720,zbefine.txt,310,200,成功,h264,1280x720,25.0,有音频,1.65,16,48,2.6794210353333106,3,45,c483e9ac1e478df1
Are We There Yet?,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65cf8b9328730900087c5324/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c791c25-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=fd1975a1-4578-4dba-893b-1a552eb054bc,AreWeThereYet.us@SD,,,,https://i.imgur.com/3BJQiHP.png,Series,426x240,iptv-org-all.txt,102,200,成功,h264,426x240,30.0,有音频,2.426,16,220,2.690480999666685,0,4,a75d5a2f92021f96
ARD-alpha HD,https://viamotionhsi.netplus.ch/live/eds/bralpha/browser-HLS8/bralpha.m3u8,ARDalpha.de@HD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/ARD_alpha.svg/512px-ARD_alpha.svg.png,Education,720x576,iptv-org-all.txt,319,200,成功,h264,720x576,50.0,有音频,13.121,16,389,12.919818787666676,0,2,d5f9cb1190be4989
Al-Iman TV (720p),https://tv.aliman.id/aliman/live.m3u8,AlImanTV.id@SD,,,,https://i.imgur.com/Qj1EFf1.png,Religious,,iptv-org-all.txt,1774,200,成功,h264,,,有音频,19.179,5,147,,3,15,
13 Kids (1080p),https://origin.dpsgo.com/ssai/event/LhHrVtyeQkKZ-Ye_xEU75g/master.m3u8,13Kids.cl@SD,,,,https://i.imgur.com/8WJUbSD.png,Kids,426x240,iptv-org-all.txt,1057,200,成功,h264,426x240,30.0,有音频,7.959,16,408,8.964988384000018,0,1,9c3a6dccf704981b
Arkadag TV (406p) [Not 24/7],https://alpha.tv.online.tm/hls/ch000.m3u8,ArkadagTV.tm@SD,,,,https://i.imgur.com/JdEb4Ug.png,General,720x406,iptv-org-all.txt,222,200,成功,h264,720x406,25.0,有音频,13.397,16,392,11.843755136666687,0,2,8d3ebe8e07a46323
Afrique54 TV (720p),https://video1.getstreamhosting.com:1936/8318/8318/playlist.m3u8,Afrique54TV.cm@SD,,,,https://i.imgur.com/WIaRpiS.png,News,1280x720,iptv-org-all.txt,1018,200,成功,h264,1280x720,29.97002997002997,有音频,1.843,16,150,1.9535915939999693,0,3,c0973f6881977e68
4DmásNoticias TV (1080p) [Not 24/7],https://rds3.desdeparaguay.net/4dmasnoticiastv/4dmasnoticiastv/playlist.m3u8,4DmasNoticiasTV.py@SD,,,,https://i.ibb.co/1fb5BtN/unnamed.png,News,1600x900,iptv-org-all.txt,1015,200,成功,h264,1600x900,29.97002997002997,有音频,2.162,8,97,3.0263631493332923,0,3,d19e84cbb3d48ca3
Access Tuolumne (Tuolumne County CA) (720p),https://reflect-tuolumne.cablecast.tv/live-3/live/stream-1/live.m3u8,AccessTuolumne.us@SD,,,,https://i.imgur.com/sYtDaQ1.png,General,480x270,iptv-org-all.txt,331,200,成功,h264,480x270,30.0,有音频,3.496,16,43,1.7628054973333367,0,3,cc333b4c84b13b6e
Antena Seis TV (720p) [Geo-blocked],https://video1.azulstream.com:8081/antenaseistv/index.m3u8,AntenaSeisTV.cr@SD,,,,https://i.imgur.com/9Nh2mo9.png,General,1280x720,iptv-org-all.txt,1504,200,成功,h264,1280x720,29.97002997002997,有音频,1.664,16,310,1.660302333333296,0,3,d1e1ece01d3223f6
ABC TV Plus (720p),https://c.mjh.nz/abc-tv-plus.m3u8,ABCTVPlus.au@Sydney,,,,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/ABC_TV_Plus_logo_2021.svg/512px-ABC_TV_Plus_logo_2021.svg.png,Entertainment,1280x720,iptv-org-all.txt,870,200,成功,h264,1280x720,25.0,有音频,5.432,16,348,5.093186128333325,0,13,87d03067673a38cf
Al Qamar TV (1080p),https://streamer3.premio.link/alqamar/playlist.m3u8,AlQamarTV.ae@SD,,,,https://i.imgur.com/zkBT0C8.png,Undefined,1920x1080,iptv-org-all.txt,1761,200,成功,h264,1920x1080,25.0,有音频,14.199,16,362,14.650466228333395,0,3,b000bf5b076d5ec6
Al Ekhbariya (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-al-ekhbaria/297b3ef1cd0633ad9cfba7473a686a06/index.m3u8,AlEkhbariya.sa@SD,,,,https://i.imgur.com/WcRlHQm.png,News,1280x720,iptv-org-all.txt,627,200,成功,h264,1280x720,25.0,有音频,15.654,15,381,,3,21,
4 Afghanistan,https://4afghls.persiana.live/hls/stream.m3u8,4Afghanistan.fr@SD,,,,https://i.postimg.cc/Pr634RNN/4-Afghanistan.png,Undefined,1280x720,iptv-org-all.txt,1272,200,成功,h264,1280x720,25.0,有音频,2.894,16,286,3.440955040999995,0,2,d31f3de00477c4b8
Aksu TV (720p),https://live.artidijitalmedya.com/artidijital_aksutv/aksutv/playlist.m3u8,AksuTV.tr@SD,,,,https://i.postimg.cc/3w6VHNTp/aksutv.png,General,1280x720,iptv-org-all.txt,354,200,成功,h264,1280x720,25.0,有音频,8.961,15,399,6.212913357666669,0,3,a99d526213ca3dcb
Antenna 2 TV (720p),https://58f12ffd2447a.streamlock.net/Antenna2/livestream/playlist.m3u8,Antenna2TV.it@SD,,,,https://i.imgur.com/kNrzk3X.png,General,1280x720,iptv-org-all.txt,1478,200,成功,h264,1280x720,25.0,有音频,3.11,16,238,3.8641161663333414,0,10,e0f00fc33c85e79c
ABC News Live 7 (720p),https://abcnews-streams.akamaized.net/hls/live/2023566/abcnewshudson7/master_4000.m3u8,ABCNewsLive7.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/ABC_News_Live_logo_2021.svg/512px-ABC_News_Live_logo_2021.svg.png,News,1280x720,iptv-org-all.txt,236,200,成功,h264,1280x720,29.97002997002997,有音频,0.894,16,258,0.5695127343333107,0,3,87c3343834c7cf6a
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8,,,,,,浙江,1280x720,zbefine.txt,259,200,成功,h264,1280x720,25.0,有音频,2.733,16,408,2.8109341159999794,0,16,9dac627a6a531cc5
ARTV Canal Parlamento (720p) [Not 24/7],https://playout172.livextend.cloud/liveiframe/_definst_/liveartvabr/playlist.m3u8,ARTV.pt@SD,,,,https://i.postimg.cc/qBtbT4bX/artv.png,Legislative,1280x720,iptv-org-all.txt,1017,200,成功,h264,1280x720,25.0,有音频,3.846,16,250,4.176551207000007,0,3,cc2fc469f229b632
Al Quran Al Kareem TV (360p),https://cdn-globecast.akamaized.net/live/eds/saudi_quran/hls_roku/index.m3u8,AlQuranAlKareemTV.sa@SD,,,,https://i.imgur.com/A2fJysM.png,Religious,480x360,iptv-org-all.txt,1712,200,成功,h264,480x360,25.0,有音频,4.678,16,277,2.2994826373333317,0,3,98b1e3c57c3c05d3
Aire de Santa Fe (1080p),https://unlimited1-us.dps.live/airedesantafetv/airedesantafetv.smil/playlist.m3u8,AiredeSantaFe.ar@SD,,,,https://i.imgur.com/60vSWW0.png,General,,iptv-org-all.txt,761,200,成功,h264,,,有音频,4.206,15,281,3.7153847666666784,0,3,cc3333cccc3333cc
Angel TV Europe (720p),https://janya-digimix.akamaized.net/vglive-sk-512011/europe/ngrp:angeleurope_all/playlist.m3u8,AngelTV.in@Europe,,,,https://i.imgur.com/qKLEGU7.png,Religious,426x240,iptv-org-all.txt,432,200,成功,h264,426x240,25.0,有音频,9.253,16,360,6.676728932000022,0,3,
Allgäu TV (1080p),https://stream01.welocal.stream/stream/fhd-allgaeutv_25679/ngrp:stream_all/playlist.m3u8,AllgauTV.de@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Allg%C3%A4u_TV_Logo_%282021%29.svg/512px-Allg%C3%A4u_TV_Logo_%282021%29.svg.png,General,426x240,iptv-org-all.txt,943,200,成功,h264,426x240,25.0,有音频,8.835,16,359,7.007576591666672,0,2,926935e276e4e706
Al Sunnah Al Nabawiyah TV (360p),https://cdn-globecast.akamaized.net/live/eds/saudi_sunnah/hls_roku/index.m3u8,AlSunnahAlNabawiyahTV.sa@SD,,,,https://i.imgur.com/S6LcTJv.png,Religious,480x360,iptv-org-all.txt,624,200,成功,h264,480x360,25.0,有音频,4.684,16,326,3.070873303000004,0,3,9ebc4b6360d85cc9
Alwafa Tarim TV (Am Media) (720p),https://ammedia.siar.us/ammedia/live/playlist.m3u8,AlWafaTarim.id@SD,,,,https://i.ibb.co/3yfMjmf/logo-3.png,Religious,256x144,iptv-org-all.txt,1753,200,成功,h264,256x144,25.0,有音频,19.755,11,291,,3,30,
ABC TV QLD (720p),https://c.mjh.nz/abc-qld.m3u8,ABCTV.au@QLD,,,,https://i.imgur.com/DPVQSjM.png,General,1280x720,iptv-org-all.txt,825,200,成功,h264,1280x720,25.0,有音频,4.51,15,338,3.307095322666669,0,2,a6cd5a866da056e6
Alkarma TV Praise (720p) [Not 24/7],https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmapa.smil/playlist.m3u8,AlkarmaTVPraise.us@SD,,,,https://i.imgur.com/bJLKkou.png,Religious,1280x720,iptv-org-all.txt,76,200,成功,h264,1280x720,30.0,有音频,2.56,16,80,2.7447922389999917,0,3,8ccd9dccd5943472
99TV (720p),https://cdn-1.pishow.tv/live/1211/master.m3u8,99TV.in@SD,,,,https://i.imgur.com/dZA4gel.png,News,424x240,iptv-org-all.txt,221,200,成功,h264,424x240,25.0,有音频,11.054,16,408,12.906815175999972,0,1,81356f789e668e52
ABC Chicago WLS-DT1,https://fl1.moveonjoy.com/IL_CHICAGO_ABC/index.m3u8,WLSDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/2/27/WWAY_logo.png,Undefined,1280x720,iptv-org-all.txt,1504,200,成功,h264,1280x720,60.0,有音频,1.719,16,166,2.041686054333335,0,3,9f1427577c00771e
América Estéreo Ibarra (720p),https://video.makrodigital.com/americaestereoibarra/americaestereoibarra/playlist.m3u8,AmericaEstereoIbarra.ec@SD,,,,https://i.imgur.com/gUqKymM.png,General,1920x1080,iptv-org-all.txt,746,200,成功,h264,1920x1080,30.0,有音频,1.702,15,172,1.86235193566669,0,5,83f52edec416c18b
Al-Sharqiya News (1080p),https://5d94523502c2d.streamlock.net/alsharqiyalive/mystream/playlist.m3u8,AlSharqiyaNews.iq@SD,,,,https://i.imgur.com/PeAcXB9.png,News,1920x1080,iptv-org-all.txt,1112,200,成功,h264,1920x1080,15.0,有音频,3.243,16,48,5.278537986333333,0,3,fde9b1394d8d2062
Angel TV FarEast (720p),https://janya-digimix.akamaized.net/vglive-sk-438760/fareast/ngrp:angelfareast_all/playlist.m3u8,AngelTV.in@FarEast,,,,https://i.imgur.com/qKLEGU7.png,Religious,426x240,iptv-org-all.txt,426,200,成功,h264,426x240,25.0,有音频,10.09,16,373,8.040988202666654,0,2,8fad2dda70707078
ABC News Live 8 (720p),https://abcnews-streams.akamaized.net/hls/live/2023567/abcnewshudson8/master_4000.m3u8,ABCNewsLive8.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/ABC_News_Live_logo_2021.svg/512px-ABC_News_Live_logo_2021.svg.png,News,1280x720,iptv-org-all.txt,79,200,成功,h264,1280x720,29.97002997002997,有音频,0.876,16,220,0.7230771389999973,0,3,b44a31f068964bbf
AABC TV (480p),https://streamer1.connectto.com/AABC_WEB_1201/index.m3u8,KIIOLD4.us@SD,,,,https://i.imgur.com/Spu4s89.png,Culture,718x480,iptv-org-all.txt,11,200,成功,h264,718x480,29.97002997002997,有音频,0.487,15,117,,3,6,
Aristo TV (360p),https://ma.anixa.tv/clips/stream/aristo/index.m3u8,AristoTV.de@SD,,,,https://i.postimg.cc/yxJFC67J/aristotv.png,Undefined,640x360,iptv-org-all.txt,1110,200,成功,h264,640x360,25.0,有音频,4.048,16,0,4.576815757999991,0,48,d684e5cab8d2de06
30A Television Channel,https://30a-tv.com/feeds/masters/30atv.m3u8,30ATelevisionChannel.us@SD,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTHiYfIB01K44LIBG81aEGAmDuIWw8MA0f2w&s,Entertainment,1280x720,iptv-org-all.txt,145,200,成功,h264,1280x720,29.97002997002997,有音频,3.79,16,306,3.6734125913333364,0,2,866c395b2694696f
América Estéreo Quito (1080p),https://video.makrodigital.com/americaestereoquito/americaestereoquito/playlist.m3u8,AmericaEstereoQuito.ec@SD,,,,https://i.imgur.com/gUqKymM.png,General,1280x720,iptv-org-all.txt,578,200,成功,h264,1280x720,30.0,有音频,1.532,15,24,1.9195068829999968,0,3,83fa9eb34b9a2a41
Alcarrizos TV (720p),https://5790d294af2dc.streamlock.net/alcarrizostv/alcarrizostv/playlist.m3u8,AlcarrizosTV.do@SD,,,,https://i.ibb.co/C3fdPYGs/Alcarrizo.jpg,General,1280x720,iptv-org-all.txt,760,200,成功,h264,1280x720,29.97002997002997,有音频,1.571,16,150,1.7189544349999817,0,3,eee0111f1539171f
ABP Majha (360p),https://in1.sunilprasad.com.np/yuppLive/abp-majha/master.m3u8,ABPMajha.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/ABP_Majha.png,News,1920x1080,iptv-org-all.txt,1504,200,成功,h264,1920x1080,25.0,有音频,13.777,16,408,12.894596272000001,3,6,
Antofagasta TV (ATV) (1080p),https://unlimited6-cl.dps.live/atv/atv.smil/playlist.m3u8,AntofagastaTV.cl@SD,,,,https://i.imgur.com/XIQr0fs.png,General,1920x1080,iptv-org-all.txt,1743,200,成功,h264,1920x1080,29.97002997002997,有音频,11.802,16,408,8.348706673666717,0,15,
Aghani Aghani TV (1080p) [Not 24/7],https://streaming-a-1035.cdn.nextologies.com/6zj8y5nemi8a32vyjjbkv0oqx/77pcakd8reik3g8qdqnexlkmq/playlist.m3u8,AghaniAghaniTV.lb@SD,,,,https://i.imgur.com/o6HSfNg.png,Music,,iptv-org-all.txt,1078,200,成功,h264,,,有音频,3.254,16,272,3.7361161049999887,0,3,d3612cad015af2de
América Estéreo Guayaquil (360p),https://video.makrodigital.com/americaestereoguayaquil/americaestereoguayaquil/playlist.m3u8,AmericaEstereoGuayaquil.ec@SD,,,,https://i.imgur.com/gUqKymM.png,General,1364x768,iptv-org-all.txt,1090,200,成功,h264,1364x768,30.0,有音频,1.468,14,84,1.905067246666628,0,6,8e3c9c66d98c658d
Ameritrade (1080p) [Not 24/7],https://tdameritrade-vizio.amagi.tv/playlist.m3u8,Ameritrade.us@SD,,,,https://images-na.ssl-images-amazon.com/images/I/71CZKwin9mL.png,Business,384x216,iptv-org-all.txt,1031,200,成功,h264,384x216,30.0,有音频,4.89,16,340,4.270436466333384,0,3,d4943b3678c94ec9
24 Horas Internacional,https://viamotionhsi.netplus.ch/live/eds/canal24horas/browser-HLS8/canal24horas.m3u8,24HorasInternacional.es@SD,,,,https://i.ibb.co/21sXZ3GT/24h.png,News;Public,1280x720,iptv-org-all.txt,3672,200,成功,h264,1280x720,50.0,有音频,12.523,16,408,14.088276865999964,0,1,ddaa82972bd42ad1
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8,,,,,,浙江,1280x720,zbefine.txt,277,200,成功,h264,1280x720,25.0,有音频,1.942,16,398,2.731248795333272,3,3,
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8,,,,,,浙江,1920x1080,zbefine.txt,733,200,成功,h264,1920x1080,25.0,有音频,1.91,16,359,2.1076716759999576,0,2,844979e677180fa7
&TV (576p),http://103.182.170.32:8888/play/a03v,AndTV.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_SYMANDTV/images/LOGO_HD/LOGO_HD_image.png,Movies,720x576,iptv-org-all.txt,1703,200,成功,h264,720x576,25.0,有音频,9.71,16,408,12.598745941333314,1,9,
Animax Asia India (1080p) [Geo-blocked],https://amg02159-kcglobal-amg02159c1-samsung-in-521.playouts.now.amagi.tv/playlist/amg02159-kcglobal-animax-samsungin/playlist.m3u8,AnimaxAsia.sg@India,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Animax.png/512px-Animax.png,Animation,1920x1080,iptv-org-all.txt,274,200,成功,h264,1920x1080,29.97002997002997,有音频,2.78,15,355,2.8648905679999643,0,2,cfdc61832aa3395a
Amga TV (720p) [Not 24/7],https://streamer1.connectto.com/AMGA_WEB_1202/playlist.m3u8,AMGATV.us@SD,,,,https://i.imgur.com/NTlC6e7.png,General,1920x1080,iptv-org-all.txt,513,200,成功,h264,1920x1080,29.97002997002997,有音频,0.516,16,182,0.7373278533333026,0,3,c3871ee9693c3c58
Al Masriyah,https://viamotionhsi.netplus.ch/live/eds/almasriyah/browser-HLS8/almasriyah.m3u8,AlMasriyah.eg@SD,,,,https://i.ibb.co/Kx7wmXCQ/almasriya.png,General,1280x720,iptv-org-all.txt,2679,200,成功,h264,1280x720,50.0,有音频,10.874,16,408,11.686400894999982,0,1,8a97f03d4fc42fc0
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8,,,,,,浙江,1920x1080,zbefine.txt,253,200,成功,h264,1920x1080,25.0,有音频,3.482,16,339,2.933699122999959,0,9,a188fdc303cf3e61
9XM (576p),https://d35j504z0x2vu2.cloudfront.net/v1/manifest/0bc8e8376bd8417a1b6761138aa41c26c7309312/9xm/23886666-8fc5-470f-aab1-bd637ed607b1/3.m3u8,9XM.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_9XM/images/LOGO_HD/image.png,Music,1920x1080,iptv-org-all.txt,68,200,成功,h264,1920x1080,25.0,有音频,0.863,16,338,1.115985341333347,0,2,f0490d3668cb5bda
2TV (720p),https://tv.cdn.xsg.ge/gpb-2tv/index.m3u8,2TV.ge@SD,,,,https://i.imgur.com/FJBL6zI.png,General,1280x720,iptv-org-all.txt,657,200,成功,h264,1280x720,25.0,有音频,3.563,16,260,3.6637419306666743,0,3,8039e8857ae237f6
Action Hollywood Movies,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-actionhollywood-samsungnz/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,934,200,成功,h264,1920x1080,25.0,有音频,7.496,16,408,7.522000967333345,0,1,c8d9e41c1fcc07f4
北京-水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001,,,,,,景区,1920x1080,zbefine.txt,3911,200,成功,h264,1920x1080,20.0,有音频,3.97,16,156,5.400824411666728,0,12,c936c913ec930eb9
Al Jazeera English (1080p),https://live-hls-apps-aje-fa.getaj.net/AJE/index.m3u8,AlJazeera.qa@English,,,,https://i.imgur.com/7bRVpnu.png,News,426x240,iptv-org-all.txt,286,200,成功,h264,426x240,25.0,有音频,1.414,16,352,3.548841810333291,0,2,f5d34b6942936d84
360 RFTV (576p) [Geo-blocked],https://acceso.mediosdecostarica.com:3638/live/360rftvcrlive.m3u8,360RFTV.cr@SD,,,,https://i.imgur.com/EBtgnxR.png,General,1280x720,iptv-org-all.txt,1436,200,成功,h264,1280x720,29.97002997002997,有音频,2.855,16,309,2.8665069609999896,0,3,ad52ad52ad52ad52
